n_amenageur,n_operateur,n_enseigne,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,acces_recharge_grouped,accessibilité_grouped,nb_prises_grouped,prises_grouped,nb_T2_grouped,nb_T3_grouped,nb_EF_grouped,nb_chademo_grouped,nb_combo_grouped
SIDELC,EneRSIEIL,VIRTA,Vernou-en-Sologne - 2928,Place de l'Eglise - 41230 Vernou-en-Sologne,41271,1.68090778,47.5003972,1,Payant,24/24 7/7,8,"['E/F-T2', 'E/F-T2', 'E/F-T2', 'E/F-T2']",4,0,4,0,0
SIDELC,EneRSIEIL,VIRTA,Mer - 4037,1 Avenue Maréchal Maunoury - 41500 Mer,41136,1.509906,47.700589,1,Payant,24/24 7/7,8,"['E/F-T2', 'E/F-T2', 'E/F-T2', 'E/F-T2']",4,0,4,0,0
SIDELC,EneRSIEIL,VIRTA,Montoire-sur-le-Loir - 4931,Rue Marescot - 41800 Montoire-sur-le-Loir,41150,0.86145809,47.75157918,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Marchenoir - 2930,Route de Blois - 41370 Marchenoir,41123,1.3926027,47.82956,1,Payant,24/24 7/7,8,"['E/F-T2', 'E/F-T2', 'E/F-T2', 'E/F-T2']",4,0,4,0,0
SIDELC,EneRSIEIL,VIRTA,Mont-près-Chambord - 4434,Rue de l'Hôtel de Ville - 41250 Mont-près-Chambord,41149,1.45790633,47.56262995,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Nouan-le-Fuzelier - 4572,Avenue de Toulouse - 41600 Nouan-le-Fuzelier,41161,2.033293,47.533779,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Arville - 4926,Route des Templiers - 41170 Arville,41005,0.94656746,48.06334157,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Chissay-en-Touraine - 4723,Place du Château - 41400 Chissay-en-Touraine,41051,1.13388888,47.3363889,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Fossé - 4728,Rue de Vendôme - 41330 Fossé,41091,1.28400426,47.63479795,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Muides-sur-Loire - 4327,Rue du Tramway - 41500 Muides-sur-Loire,41155,1.52558868,47.668808152,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Montrichard – Val de Cher - 4722,Boulevard Philippe Auguste - 41400 Montrichard – Val de Cher,41151,1.18416845,47.34395816,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Noyers-sur-Cher - 4843,Rue Saint Lazare - 41140 Noyers-sur-Cher,41164,1.3903908,47.2767079,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Saint-Laurent-Nouan - 4606,Place du Soleil d'Or - 41220 Saint-Laurent-Nouan,41243,1.61285837,47.71724025,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Mer - 4044,19 Avenue Maréchal Maunoury - 41500 Mer,41136,1.5083673,47.703519,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Selles-sur-Cher - 4351,Allée de La Gravouille - 41130 Selles-sur-Cher,41220,1.55739105,47.27362948,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Romorantin-Lanthenay - 5151,Allée des grandes Bruyères - 41200 Romorantin-Lanthenay,41194,1.76251333,47.32770155,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Chaumont-sur-Tharonne - 4231,Place Robert Mottu - 41600 Chaumont-sur-Tharonne,41046,1.90451,47.61043,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Vendôme - 4674,Rue Geoffroy Martel - 41106 Vendôme,41269,1.0739,47.7913,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Mur-de-Sologne - 4709,Place de la Poste - 41230 Mur-de-Sologne,41157,1.60873485,47.41189546,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Saint-Claude-de-Diray - 4922,Rue de la République - 41350 Saint-Claude-de-Diray,41232,1.41683898,47.61372588,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Salbris - 4486,Rue de la Convention - Technoparc - 41300 Salbris,41212,2.044051,47.416387,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Pruniers-en-Sologne - 5014,Parking square Charles De Gaulle - 41200 Pruniers-en-Sologne,41185,1.6697773,47.32148149,1,Payant,24/24 7/7,4,"['E/F-T2', 'E/F-T2']",2,0,2,0,0
SIDELC,EneRSIEIL,VIRTA,Soings-en-Sologne - 4690,Rue de la Salle des Fêtes - 41230 Soings-en-Sologne,41247,1.52513386,47.41384144,1,Payant,24/24 7/7,3,"['E/F-T3', 'E/F-T4']",0,1,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place des All?es,12 Rue Meillier - Vesoul,70550,6.16127,47.62245,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place de la grande Fontaine,"6 Rue de la grande fontaine, Vauvillers",70526,6.095985,47.922627,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place des puits,"30 Place des Grands Puits
70240 Saulx",70478,6.279869,47.695698,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Quai Mavia,"3 Quai Mavia
70100 Gray",70279,5.58802,47.44887,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,parking du trou au loup,"154 Rue du Trou au Loup
70110 Villersexel",70561,6.431217,47.549820,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Lyc?e des Haberges,4 Rue du Dr Jean-Georges Girard - Vesoul,70550,6.13954,47.63001,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Pem Gare,Parking de la Gare - Vesoul,70550,6.08578,47.37065 ,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place pierre renet,12 place pierre Renet Vesoul,70550,6.09348,47.37162,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Casino JOA,Parking Casino JOA - Luxeuil Les Bains,70311,6.374790,47.818988,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Mairie,1 Rue des Halles Montbozon,70357,6.257933,47.466574,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Champs de foire,Place du champs de foire - Faucogney et la mer,70227,6.56167,47.84139,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place de la Brossolette,"Place Brossolette
70400 H?ricourt",70285,6.76207,47.57632,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place du 14 juillet,"18 Place du 14 Juillet
70250 Ronchamp",70451,6.630369,47.698770,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Pompiers,"7 Rue Justin et Claude Perchot
70160 Saint-Remy",70472,6.093597,47.833616,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Rue du commandant Druots,Rue du commandat Druais - Faverney,70228,6.10379,47.76529,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Mairie,"7 Rue Henri Guy
70800 Saint-Loup-sur-Semouse",70467,6.273001,47.885067,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Mus?e,"15-1 All?e du Sainfoin
70600 Champlitte",70122,5.511419,47.617121,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Intermarch?,"1 Rue de Murbach
70200 Lure",70310,6.511561,47.672617,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place du 8 mai,Place du 8 mai - Luxeuil Les Bains,70311,6.380514,47.812825,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,place du march?,"15 Rue de Choiseul
70140 Pesmes",70408,5.565838,47.279376,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Esplanade Charles de Gaulle,"Espl. Charles de Gaulle
70200 Lure",70310,6.498496,47.685398,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Salle des f?tes,Place Marcel Genez - Plancher Les Mines,70414,6.73722,47.75556,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place du 15 juin,Place du 15 juin 1945 - Combeaufontaine,70165,5.88738,47.71186,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Lac,Parking du lac - Vaivre et Montoille,70513,6.07441,47.37461,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place du 8 mai,Place du 8 mai - Port sur Saone,70421,6.02315,47.41012 ,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Rue des Fr?res Renaud,"6 Rue des Fr?res Renaud
70290 Champagne",70120,6.68407,47.70447,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Rue du Mar?chal Leclerc,Rue du mar?chal Leclerc - Gray,70279,5.35317,47.26022,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Avenue Couyba,Chemin du Port Rouge 70100 Arc-l?s-Gray,70026,5.588897,47.454595,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Chaufferie,"3 Rue de la Fontaine des Douis
70150 Marnay",70334,5.773225,47.291055,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place du champs de foire,2 Place du Champ de Foire - Jussey,70292,5.903705,47.826353,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Colruyt,"40 Rue de Luxeuil
70220 Fougerolles",70245,6.396734,47.881671,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place de la lib?ration,"1 Place de la Lib?ration
70200 Lure",70310,6.492920,47.684307,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Intermarch? Vaugine,Rue de la Vaugine - Vesoul,70550,6.08331,47.38263 ,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Hypermarch? Leclerc,"ZAC de l'Oasis Bp 80319, 70000 Pusey",70428,6.14492,47.64552,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Mairie,"1 Rue Georges Mongin
70180 Dampierre-sur-Salon",70198,5.677711,47.556874,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Carrefour Market,"51 Gr Grande Rue
70130 Fresne-Saint-Mam?s",70255,5.85900,47.5493,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Eglise,"7 Place de la Mairie
70160 Fleurey-l?s-Faverney",70236,6.083164,47.746020,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Ateliers municipaux,2 Rue de la Flandri?re ECHENOZ LA MELINE,70207,6.138786,47.600468,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place de l'Europe,"11 Rue des Pr?s
70400 H?ricourt",70285,6.75739,47.57395,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Colruyt,"Place de la Gare, 70270 M?lisey",70339,6.576797,47.753065,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Mairie,22 Rue Marcel Rozard - Frotey-l?s-Vesoul,70261,6.10521,47.37154,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Si?ge du SIED70,20 Avenue des Rives du Lac - Vaivre et Montoille,70513,6.07203,47.37451,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place du Champs de foire,place du champs de foire - Hericourt,70285,6.76654,47.57665,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Parking Edgar Faure,"5 Rue Lafayette
70000 Vesoul",70550,6.15301,47.62155,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Stade,"Chemin du bois de Chaillaux, RIOZ",70447,6.079241,47.426112,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIED70,CITEOS-FRESHMILE,SREM2,Place de l'H?tel de ville,"2 Gr Grande Rue, 70700 Gy",70282,5.81502,47.40713,2,gratuit,accessible 24h/24 - 7j/7,4,"['Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2', 'Borne SESAME de chez Sobem / Recharge de Type C , recharge acc?l?r?e, 2 prises sur chaque PDC : E/F et T2']",2,0,2,0,0
SIEDA 12,BOUYGUES ENERGIES ET SERVICES,Révéo,ONET LE CHÂTEAU - Rue Des Fauvettes,Rue Des Fauvettes 12850 ONET LE CHÂTEAU,12176,2.569261,44.377519,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
SIEDA 12,BOUYGUES ENERGIES ET SERVICES,Révéo,SAINT LAURENT D'OLT - Rue Du Valt D'Olt,Rue Du Valt D'Olt 12560 SAINT LAURENT D'OLT,12237,3.11037,44.445195,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
SIEDA 12,BOUYGUES ENERGIES ET SERVICES,Révéo,ENTRAYGUES SUR TRUYERE - Parking Du Boutigou,Parking Du Boutigou 12140 ENTRAYGUES SUR TRUYERE,12094,2.56613,44.64573,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
SIEDA 12,BOUYGUES ENERGIES ET SERVICES,Révéo,MOYRAZES - Parking Mairie,Parking Mairie 12160 MOYRAZES,12162,2.439235,44.341932,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
SIEDA 12,BOUYGUES ENERGIES ET SERVICES,Révéo,RIEUPEYROUX - Av. De Rouergue/ Route De Severou,Av. De Rouergue/ Route De Severou 12240 RIEUPEYROUX,12198,2.24167,44.308477,2,payant,24h/24 7j/7,4,"['T2 - EF', 'T2 - EF']",2,0,2,0,0
